GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQ1T,EMP
0100000US,,United States,81299,All other personal services,A,All establishments,001,All firms,2002,12197,5034366,100.0,1108832,262140,55140
0100000US,,United States,81299,All other personal services,A,All establishments,804,4 largest firms,2002,59,993395,19.7,77604,18440,1182
0100000US,,United States,81299,All other personal services,A,All establishments,808,8 largest firms,2002,65,1086145,21.6,100317,25964,1660
0100000US,,United States,81299,All other personal services,A,All establishments,820,20 largest firms,2002,108,1286344,25.6,158921,41704,3368
0100000US,,United States,81299,All other personal services,A,All establishments,850,50 largest firms,2002,161,1534709,30.5,209515,55721,5361
0100000US,,United States,81299,All other personal services,T,Establishments subject to federal income tax,001,All firms,2002,12197,5034366,100.0,1108832,262140,55140
0100000US,,United States,81299,All other personal services,T,Establishments subject to federal income tax,804,4 largest firms,2002,59,993395,19.7,77604,18440,1182
0100000US,,United States,81299,All other personal services,T,Establishments subject to federal income tax,808,8 largest firms,2002,65,1086145,21.6,100317,25964,1660
0100000US,,United States,81299,All other personal services,T,Establishments subject to federal income tax,820,20 largest firms,2002,108,1286344,25.6,158921,41704,3368
0100000US,,United States,81299,All other personal services,T,Establishments subject to federal income tax,850,50 largest firms,2002,161,1534709,30.5,209515,55721,5361
0100000US,,United States,812990,All other personal services,A,All establishments,001,All firms,2002,12197,5034366,100.0,1108832,262140,55140
0100000US,,United States,812990,All other personal services,A,All establishments,804,4 largest firms,2002,59,993395,19.7,77604,18440,1182
0100000US,,United States,812990,All other personal services,A,All establishments,808,8 largest firms,2002,65,1086145,21.6,100317,25964,1660
0100000US,,United States,812990,All other personal services,A,All establishments,820,20 largest firms,2002,108,1286344,25.6,158921,41704,3368
0100000US,,United States,812990,All other personal services,A,All establishments,850,50 largest firms,2002,161,1534709,30.5,209515,55721,5361
0100000US,,United States,812990,All other personal services,T,Establishments subject to federal income tax,001,All firms,2002,12197,5034366,100.0,1108832,262140,55140
0100000US,,United States,812990,All other personal services,T,Establishments subject to federal income tax,804,4 largest firms,2002,59,993395,19.7,77604,18440,1182
0100000US,,United States,812990,All other personal services,T,Establishments subject to federal income tax,808,8 largest firms,2002,65,1086145,21.6,100317,25964,1660
0100000US,,United States,812990,All other personal services,T,Establishments subject to federal income tax,820,20 largest firms,2002,108,1286344,25.6,158921,41704,3368
0100000US,,United States,812990,All other personal services,T,Establishments subject to federal income tax,850,50 largest firms,2002,161,1534709,30.5,209515,55721,5361
0100000US,,United States,8129901,Bail bonding,A,All establishments,001,All firms,2002,3325,1008893,100.0,241764,56535,11266
0100000US,,United States,8129901,Bail bonding,A,All establishments,804,4 largest firms,2002,76,85321,8.5,23874,5688,546
0100000US,,United States,8129901,Bail bonding,A,All establishments,808,8 largest firms,2002,80,117594,11.7,28921,6807,659
0100000US,,United States,8129901,Bail bonding,A,All establishments,820,20 largest firms,2002,94,176785,17.5,42432,10662,1086
0100000US,,United States,8129901,Bail bonding,A,All establishments,850,50 largest firms,2002,139,253592,25.1,63500,15178,1695
0100000US,,United States,8129901,Bail bonding,T,Establishments subject to federal income tax,001,All firms,2002,3325,1008893,100.0,241764,56535,11266
0100000US,,United States,8129901,Bail bonding,T,Establishments subject to federal income tax,804,4 largest firms,2002,76,85321,8.5,23874,5688,546
0100000US,,United States,8129901,Bail bonding,T,Establishments subject to federal income tax,808,8 largest firms,2002,80,117594,11.7,28921,6807,659
0100000US,,United States,8129901,Bail bonding,T,Establishments subject to federal income tax,820,20 largest firms,2002,94,176785,17.5,42432,10662,1086
0100000US,,United States,8129901,Bail bonding,T,Establishments subject to federal income tax,850,50 largest firms,2002,139,253592,25.1,63500,15178,1695
0100000US,,United States,8129902,Dating services,A,All establishments,001,All firms,2002,904,489470,100.0,110187,23842,4286
0100000US,,United States,8129902,Dating services,A,All establishments,804,4 largest firms,2002,4,163052,33.3,18681,3904,227
0100000US,,United States,8129902,Dating services,A,All establishments,808,8 largest firms,2002,9,184253,37.6,20969,4480,301
0100000US,,United States,8129902,Dating services,A,All establishments,820,20 largest firms,2002,26,225598,46.1,36726,7310,788
0100000US,,United States,8129902,Dating services,A,All establishments,850,50 largest firms,2002,63,288348,58.9,53058,10844,1382
0100000US,,United States,8129902,Dating services,T,Establishments subject to federal income tax,001,All firms,2002,904,489470,100.0,110187,23842,4286
0100000US,,United States,8129902,Dating services,T,Establishments subject to federal income tax,804,4 largest firms,2002,4,163052,33.3,18681,3904,227
0100000US,,United States,8129902,Dating services,T,Establishments subject to federal income tax,808,8 largest firms,2002,9,184253,37.6,20969,4480,301
0100000US,,United States,8129902,Dating services,T,Establishments subject to federal income tax,820,20 largest firms,2002,26,225598,46.1,36726,7310,788
0100000US,,United States,8129902,Dating services,T,Establishments subject to federal income tax,850,50 largest firms,2002,63,288348,58.9,53058,10844,1382
0100000US,,United States,8129903,Pay telephone operators,A,All establishments,001,All firms,2002,1274,590142,100.0,132102,33033,5450
0100000US,,United States,8129903,Pay telephone operators,A,All establishments,804,4 largest firms,2002,6,70830,12.0,10920,3596,299
0100000US,,United States,8129903,Pay telephone operators,A,All establishments,808,8 largest firms,2002,12,107279,18.2,18667,6806,471
0100000US,,United States,8129903,Pay telephone operators,A,All establishments,820,20 largest firms,2002,25,178347,30.2,38557,11291,994
0100000US,,United States,8129903,Pay telephone operators,A,All establishments,850,50 largest firms,2002,59,282053,47.8,59256,16309,1666
0100000US,,United States,8129903,Pay telephone operators,T,Establishments subject to federal income tax,001,All firms,2002,1274,590142,100.0,132102,33033,5450
0100000US,,United States,8129903,Pay telephone operators,T,Establishments subject to federal income tax,804,4 largest firms,2002,6,70830,12.0,10920,3596,299
0100000US,,United States,8129903,Pay telephone operators,T,Establishments subject to federal income tax,808,8 largest firms,2002,12,107279,18.2,18667,6806,471
0100000US,,United States,8129903,Pay telephone operators,T,Establishments subject to federal income tax,820,20 largest firms,2002,25,178347,30.2,38557,11291,994
0100000US,,United States,8129903,Pay telephone operators,T,Establishments subject to federal income tax,850,50 largest firms,2002,59,282053,47.8,59256,16309,1666
0100000US,,United States,8129909,All other miscellaneous personal services,A,All establishments,001,All firms,2002,6694,2945861,100.0,624779,148730,34138
0100000US,,United States,8129909,All other miscellaneous personal services,A,All establishments,804,4 largest firms,2002,18,877578,29.8,72367,19553,1181
0100000US,,United States,8129909,All other miscellaneous personal services,A,All establishments,808,8 largest firms,2002,22,954416,32.4,99003,26629,2182
0100000US,,United States,8129909,All other miscellaneous personal services,A,All establishments,820,20 largest firms,2002,37,1076332,36.5,131617,34939,3522
0100000US,,United States,8129909,All other miscellaneous personal services,A,All establishments,850,50 largest firms,2002,86,1238272,42.0,174252,46384,7106
0100000US,,United States,8129909,All other miscellaneous personal services,T,Establishments subject to federal income tax,001,All firms,2002,6694,2945861,100.0,624779,148730,34138
0100000US,,United States,8129909,All other miscellaneous personal services,T,Establishments subject to federal income tax,804,4 largest firms,2002,18,877578,29.8,72367,19553,1181
0100000US,,United States,8129909,All other miscellaneous personal services,T,Establishments subject to federal income tax,808,8 largest firms,2002,22,954416,32.4,99003,26629,2182
0100000US,,United States,8129909,All other miscellaneous personal services,T,Establishments subject to federal income tax,820,20 largest firms,2002,37,1076332,36.5,131617,34939,3522
0100000US,,United States,8129909,All other miscellaneous personal services,T,Establishments subject to federal income tax,850,50 largest firms,2002,86,1238272,42.0,174252,46384,7106
0100000US,,United States,813,"Religious, grantmaking, civic, professional, and similar organizations",A,All establishments,001,All firms,2002,105514,116523311,100.0,24928801,6068425,893399
0100000US,,United States,813,"Religious, grantmaking, civic, professional, and similar organizations",A,All establishments,804,4 largest firms,2002,6,4507716,3.9,33521,7947,513
0100000US,,United States,813,"Religious, grantmaking, civic, professional, and similar organizations",A,All establishments,808,8 largest firms,2002,414,7149025,6.1,621475,164713,12682
0100000US,,United States,813,"Religious, grantmaking, civic, professional, and similar organizations",A,All establishments,820,20 largest firms,2002,704,11863295,10.2,872638,225456,17804
0100000US,,United States,813,"Religious, grantmaking, civic, professional, and similar organizations",A,All establishments,850,50 largest firms,2002,1280,18116676,15.5,1658764,411727,34151
0100000US,,United States,813,"Religious, grantmaking, civic, professional, and similar organizations",N,Establishments exempt from federal income tax,001,All firms,2002,105514,116523311,100.0,24928801,6068425,893399
0100000US,,United States,813,"Religious, grantmaking, civic, professional, and similar organizations",N,Establishments exempt from federal income tax,804,4 largest firms,2002,6,4507716,3.9,33521,7947,513
0100000US,,United States,813,"Religious, grantmaking, civic, professional, and similar organizations",N,Establishments exempt from federal income tax,808,8 largest firms,2002,414,7149025,6.1,621475,164713,12682
0100000US,,United States,813,"Religious, grantmaking, civic, professional, and similar organizations",N,Establishments exempt from federal income tax,820,20 largest firms,2002,704,11863295,10.2,872638,225456,17804
0100000US,,United States,813,"Religious, grantmaking, civic, professional, and similar organizations",N,Establishments exempt from federal income tax,850,50 largest firms,2002,1280,18116676,15.5,1658764,411727,34151
0100000US,,United States,8132,Grantmaking and giving services,A,All establishments,001,All firms,2002,14626,46275707,100.0,5101508,1237758,136555
0100000US,,United States,8132,Grantmaking and giving services,A,All establishments,804,4 largest firms,2002,62,D,D,D,D,i
0100000US,,United States,8132,Grantmaking and giving services,A,All establishments,808,8 largest firms,2002,344,D,D,D,D,j
0100000US,,United States,8132,Grantmaking and giving services,A,All establishments,820,20 largest firms,2002,356,10234934,22.1,675098,168669,14630
0100000US,,United States,8132,Grantmaking and giving services,A,All establishments,850,50 largest firms,2002,1076,15240967,32.9,1157157,284358,26851
0100000US,,United States,8132,Grantmaking and giving services,N,Establishments exempt from federal income tax,001,All firms,2002,14626,46275707,100.0,5101508,1237758,136555
0100000US,,United States,8132,Grantmaking and giving services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,62,D,D,D,D,i
0100000US,,United States,8132,Grantmaking and giving services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,344,D,D,D,D,j
0100000US,,United States,8132,Grantmaking and giving services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,356,10234934,22.1,675098,168669,14630
0100000US,,United States,8132,Grantmaking and giving services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,1076,15240967,32.9,1157157,284358,26851
0100000US,,United States,81321,Grantmaking and giving services,A,All establishments,001,All firms,2002,14626,46275707,100.0,5101508,1237758,136555
0100000US,,United States,81321,Grantmaking and giving services,A,All establishments,804,4 largest firms,2002,62,D,D,D,D,i
0100000US,,United States,81321,Grantmaking and giving services,A,All establishments,808,8 largest firms,2002,344,D,D,D,D,j
0100000US,,United States,81321,Grantmaking and giving services,A,All establishments,820,20 largest firms,2002,356,10234934,22.1,675098,168669,14630
0100000US,,United States,81321,Grantmaking and giving services,A,All establishments,850,50 largest firms,2002,1076,15240967,32.9,1157157,284358,26851
0100000US,,United States,81321,Grantmaking and giving services,N,Establishments exempt from federal income tax,001,All firms,2002,14626,46275707,100.0,5101508,1237758,136555
0100000US,,United States,81321,Grantmaking and giving services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,62,D,D,D,D,i
0100000US,,United States,81321,Grantmaking and giving services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,344,D,D,D,D,j
0100000US,,United States,81321,Grantmaking and giving services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,356,10234934,22.1,675098,168669,14630
0100000US,,United States,81321,Grantmaking and giving services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,1076,15240967,32.9,1157157,284358,26851
0100000US,,United States,813211,Grantmaking foundations,A,All establishments,001,All firms,2002,7877,26684525,100.0,2253059,540509,58981
0100000US,,United States,813211,Grantmaking foundations,A,All establishments,804,4 largest firms,2002,6,4087229,15.3,34296,8344,435
0100000US,,United States,813211,Grantmaking foundations,A,All establishments,808,8 largest firms,2002,10,5437283,20.4,74274,18030,1018
0100000US,,United States,813211,Grantmaking foundations,A,All establishments,820,20 largest firms,2002,22,7620510,28.6,184288,43661,4515
0100000US,,United States,813211,Grantmaking foundations,A,All establishments,850,50 largest firms,2002,69,10422806,39.1,338718,80152,7007
0100000US,,United States,813211,Grantmaking foundations,N,Establishments exempt from federal income tax,001,All firms,2002,7877,26684525,100.0,2253059,540509,58981
0100000US,,United States,813211,Grantmaking foundations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,6,4087229,15.3,34296,8344,435
0100000US,,United States,813211,Grantmaking foundations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,10,5437283,20.4,74274,18030,1018
0100000US,,United States,813211,Grantmaking foundations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,22,7620510,28.6,184288,43661,4515
0100000US,,United States,813211,Grantmaking foundations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,69,10422806,39.1,338718,80152,7007
0100000US,,United States,813212,Voluntary health organizations,A,All establishments,001,All firms,2002,4027,7732992,100.0,1818875,443961,49029
0100000US,,United States,813212,Voluntary health organizations,A,All establishments,804,4 largest firms,2002,376,1856754,24.0,570869,143812,13477
0100000US,,United States,813212,Voluntary health organizations,A,All establishments,808,8 largest firms,2002,825,2586938,33.5,769403,192761,18463
0100000US,,United States,813212,Voluntary health organizations,A,All establishments,820,20 largest firms,2002,1085,3702290,47.9,892088,221528,21234
0100000US,,United States,813212,Voluntary health organizations,A,All establishments,850,50 largest firms,2002,1158,4612729,59.6,1036842,256813,24991
0100000US,,United States,813212,Voluntary health organizations,N,Establishments exempt from federal income tax,001,All firms,2002,4027,7732992,100.0,1818875,443961,49029
0100000US,,United States,813212,Voluntary health organizations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,376,1856754,24.0,570869,143812,13477
0100000US,,United States,813212,Voluntary health organizations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,825,2586938,33.5,769403,192761,18463
0100000US,,United States,813212,Voluntary health organizations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,1085,3702290,47.9,892088,221528,21234
0100000US,,United States,813212,Voluntary health organizations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,1158,4612729,59.6,1036842,256813,24991
0100000US,,United States,813219,Other grantmaking and giving services,A,All establishments,001,All firms,2002,2722,11858190,100.0,1029574,253288,28545
0100000US,,United States,813219,Other grantmaking and giving services,A,All establishments,804,4 largest firms,2002,4,1731063,14.6,28867,6822,592
0100000US,,United States,813219,Other grantmaking and giving services,A,All establishments,808,8 largest firms,2002,8,2881441,24.3,40971,9415,835
0100000US,,United States,813219,Other grantmaking and giving services,A,All establishments,820,20 largest firms,2002,74,4647939,39.2,145094,35558,2761
0100000US,,United States,813219,Other grantmaking and giving services,A,All establishments,850,50 largest firms,2002,135,6670907,56.3,311115,76602,6290
0100000US,,United States,813219,Other grantmaking and giving services,N,Establishments exempt from federal income tax,001,All firms,2002,2722,11858190,100.0,1029574,253288,28545
0100000US,,United States,813219,Other grantmaking and giving services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,4,1731063,14.6,28867,6822,592
0100000US,,United States,813219,Other grantmaking and giving services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,8,2881441,24.3,40971,9415,835
0100000US,,United States,813219,Other grantmaking and giving services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,74,4647939,39.2,145094,35558,2761
0100000US,,United States,813219,Other grantmaking and giving services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,135,6670907,56.3,311115,76602,6290
0100000US,,United States,8133,Social advocacy organizations,A,All establishments,001,All firms,2002,12469,12058846,100.0,3162360,760653,104489
0100000US,,United States,8133,Social advocacy organizations,A,All establishments,804,4 largest firms,2002,352,2337854,19.4,259311,62023,4803
0100000US,,United States,8133,Social advocacy organizations,A,All establishments,808,8 largest firms,2002,472,2980756,24.7,347965,82771,6537
0100000US,,United States,8133,Social advocacy organizations,A,All establishments,820,20 largest firms,2002,842,3964067,32.9,541351,128623,10381
0100000US,,United States,8133,Social advocacy organizations,A,All establishments,850,50 largest firms,2002,1402,5088077,42.2,822181,195680,17500
0100000US,,United States,8133,Social advocacy organizations,N,Establishments exempt from federal income tax,001,All firms,2002,12469,12058846,100.0,3162360,760653,104489
0100000US,,United States,8133,Social advocacy organizations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,352,2337854,19.4,259311,62023,4803
0100000US,,United States,8133,Social advocacy organizations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,472,2980756,24.7,347965,82771,6537
0100000US,,United States,8133,Social advocacy organizations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,842,3964067,32.9,541351,128623,10381
0100000US,,United States,8133,Social advocacy organizations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,1402,5088077,42.2,822181,195680,17500
0100000US,,United States,81331,Social advocacy organizations,A,All establishments,001,All firms,2002,12469,12058846,100.0,3162360,760653,104489
0100000US,,United States,81331,Social advocacy organizations,A,All establishments,804,4 largest firms,2002,352,2337854,19.4,259311,62023,4803
0100000US,,United States,81331,Social advocacy organizations,A,All establishments,808,8 largest firms,2002,472,2980756,24.7,347965,82771,6537
0100000US,,United States,81331,Social advocacy organizations,A,All establishments,820,20 largest firms,2002,842,3964067,32.9,541351,128623,10381
0100000US,,United States,81331,Social advocacy organizations,A,All establishments,850,50 largest firms,2002,1402,5088077,42.2,822181,195680,17500
0100000US,,United States,81331,Social advocacy organizations,N,Establishments exempt from federal income tax,001,All firms,2002,12469,12058846,100.0,3162360,760653,104489
0100000US,,United States,81331,Social advocacy organizations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,352,2337854,19.4,259311,62023,4803
0100000US,,United States,81331,Social advocacy organizations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,472,2980756,24.7,347965,82771,6537
0100000US,,United States,81331,Social advocacy organizations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,842,3964067,32.9,541351,128623,10381
0100000US,,United States,81331,Social advocacy organizations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,1402,5088077,42.2,822181,195680,17500
0100000US,,United States,813311,Human rights organizations,A,All establishments,001,All firms,2002,2228,3962808,100.0,826174,201892,23166
0100000US,,United States,813311,Human rights organizations,A,All establishments,804,4 largest firms,2002,68,1842709,46.5,155788,39592,2524
0100000US,,United States,813311,Human rights organizations,A,All establishments,808,8 largest firms,2002,173,2202165,55.6,233948,58358,4187
0100000US,,United States,813311,Human rights organizations,A,All establishments,820,20 largest firms,2002,309,2586984,65.3,327112,80206,6244
0100000US,,United States,813311,Human rights organizations,A,All establishments,850,50 largest firms,2002,392,2930939,74.0,429098,104498,8722
0100000US,,United States,813311,Human rights organizations,N,Establishments exempt from federal income tax,001,All firms,2002,2228,3962808,100.0,826174,201892,23166
0100000US,,United States,813311,Human rights organizations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,68,1842709,46.5,155788,39592,2524
0100000US,,United States,813311,Human rights organizations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,173,2202165,55.6,233948,58358,4187
0100000US,,United States,813311,Human rights organizations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,309,2586984,65.3,327112,80206,6244
0100000US,,United States,813311,Human rights organizations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,392,2930939,74.0,429098,104498,8722
0100000US,,United States,813312,"Environment, conservation and wildlife organizations",A,All establishments,001,All firms,2002,4881,4381054,100.0,1194461,285060,42493
0100000US,,United States,813312,"Environment, conservation and wildlife organizations",A,All establishments,804,4 largest firms,2002,341,998099,22.8,193522,44370,3735
0100000US,,United States,813312,"Environment, conservation and wildlife organizations",A,All establishments,808,8 largest firms,2002,477,1298383,29.6,250899,57434,5007
0100000US,,United States,813312,"Environment, conservation and wildlife organizations",A,All establishments,820,20 largest firms,2002,651,1777883,40.6,322341,74716,6585
0100000US,,United States,813312,"Environment, conservation and wildlife organizations",A,All establishments,850,50 largest firms,2002,797,2179500,49.7,446210,106969,10670
0100000US,,United States,813312,"Environment, conservation and wildlife organizations",N,Establishments exempt from federal income tax,001,All firms,2002,4881,4381054,100.0,1194461,285060,42493
0100000US,,United States,813312,"Environment, conservation and wildlife organizations",N,Establishments exempt from federal income tax,804,4 largest firms,2002,341,998099,22.8,193522,44370,3735
0100000US,,United States,813312,"Environment, conservation and wildlife organizations",N,Establishments exempt from federal income tax,808,8 largest firms,2002,477,1298383,29.6,250899,57434,5007
0100000US,,United States,813312,"Environment, conservation and wildlife organizations",N,Establishments exempt from federal income tax,820,20 largest firms,2002,651,1777883,40.6,322341,74716,6585
0100000US,,United States,813312,"Environment, conservation and wildlife organizations",N,Establishments exempt from federal income tax,850,50 largest firms,2002,797,2179500,49.7,446210,106969,10670
0100000US,,United States,813319,Other social advocacy organizations,A,All establishments,001,All firms,2002,5360,3714984,100.0,1141725,273701,38830
0100000US,,United States,813319,Other social advocacy organizations,A,All establishments,804,4 largest firms,2002,62,439724,11.8,75372,17639,1312
0100000US,,United States,813319,Other social advocacy organizations,A,All establishments,808,8 largest firms,2002,393,600246,16.2,129160,30014,2986
0100000US,,United States,813319,Other social advocacy organizations,A,All establishments,820,20 largest firms,2002,466,903558,24.3,226667,52607,6449
0100000US,,United States,813319,Other social advocacy organizations,A,All establishments,850,50 largest firms,2002,537,1331241,35.8,303898,70768,8199
0100000US,,United States,813319,Other social advocacy organizations,N,Establishments exempt from federal income tax,001,All firms,2002,5360,3714984,100.0,1141725,273701,38830
0100000US,,United States,813319,Other social advocacy organizations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,62,439724,11.8,75372,17639,1312
0100000US,,United States,813319,Other social advocacy organizations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,393,600246,16.2,129160,30014,2986
0100000US,,United States,813319,Other social advocacy organizations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,466,903558,24.3,226667,52607,6449
0100000US,,United States,813319,Other social advocacy organizations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,537,1331241,35.8,303898,70768,8199
0100000US,,United States,8134,Civic and social organizations,A,All establishments,001,All firms,2002,31658,14679408,100.0,4427172,1054993,320504
0100000US,,United States,8134,Civic and social organizations,A,All establishments,804,4 largest firms,2002,109,385553,2.6,80551,20669,2926
0100000US,,United States,8134,Civic and social organizations,A,All establishments,808,8 largest firms,2002,161,661344,4.5,196042,47147,8998
0100000US,,United States,8134,Civic and social organizations,A,All establishments,820,20 largest firms,2002,264,1260193,8.6,405632,102169,19935
0100000US,,United States,8134,Civic and social organizations,A,All establishments,850,50 largest firms,2002,414,1881569,12.8,645198,159311,37602
0100000US,,United States,8134,Civic and social organizations,N,Establishments exempt from federal income tax,001,All firms,2002,31658,14679408,100.0,4427172,1054993,320504
0100000US,,United States,8134,Civic and social organizations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,109,385553,2.6,80551,20669,2926
0100000US,,United States,8134,Civic and social organizations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,161,661344,4.5,196042,47147,8998
0100000US,,United States,8134,Civic and social organizations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,264,1260193,8.6,405632,102169,19935
0100000US,,United States,8134,Civic and social organizations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,414,1881569,12.8,645198,159311,37602
0100000US,,United States,81341,Civic and social organizations,A,All establishments,001,All firms,2002,31658,14679408,100.0,4427172,1054993,320504
0100000US,,United States,81341,Civic and social organizations,A,All establishments,804,4 largest firms,2002,109,385553,2.6,80551,20669,2926
0100000US,,United States,81341,Civic and social organizations,A,All establishments,808,8 largest firms,2002,161,661344,4.5,196042,47147,8998
0100000US,,United States,81341,Civic and social organizations,A,All establishments,820,20 largest firms,2002,264,1260193,8.6,405632,102169,19935
0100000US,,United States,81341,Civic and social organizations,A,All establishments,850,50 largest firms,2002,414,1881569,12.8,645198,159311,37602
0100000US,,United States,81341,Civic and social organizations,N,Establishments exempt from federal income tax,001,All firms,2002,31658,14679408,100.0,4427172,1054993,320504
0100000US,,United States,81341,Civic and social organizations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,109,385553,2.6,80551,20669,2926
0100000US,,United States,81341,Civic and social organizations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,161,661344,4.5,196042,47147,8998
0100000US,,United States,81341,Civic and social organizations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,264,1260193,8.6,405632,102169,19935
0100000US,,United States,81341,Civic and social organizations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,414,1881569,12.8,645198,159311,37602
0100000US,,United States,813410,Civic and social organizations,A,All establishments,001,All firms,2002,31658,14679408,100.0,4427172,1054993,320504
0100000US,,United States,813410,Civic and social organizations,A,All establishments,804,4 largest firms,2002,109,385553,2.6,80551,20669,2926
0100000US,,United States,813410,Civic and social organizations,A,All establishments,808,8 largest firms,2002,161,661344,4.5,196042,47147,8998
0100000US,,United States,813410,Civic and social organizations,A,All establishments,820,20 largest firms,2002,264,1260193,8.6,405632,102169,19935
0100000US,,United States,813410,Civic and social organizations,A,All establishments,850,50 largest firms,2002,414,1881569,12.8,645198,159311,37602
0100000US,,United States,813410,Civic and social organizations,N,Establishments exempt from federal income tax,001,All firms,2002,31658,14679408,100.0,4427172,1054993,320504
0100000US,,United States,813410,Civic and social organizations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,109,385553,2.6,80551,20669,2926
0100000US,,United States,813410,Civic and social organizations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,161,661344,4.5,196042,47147,8998
0100000US,,United States,813410,Civic and social organizations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,264,1260193,8.6,405632,102169,19935
0100000US,,United States,813410,Civic and social organizations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,414,1881569,12.8,645198,159311,37602
0100000US,,United States,8134103,Scouting and related youth development organizations,A,All establishments,001,All firms,2002,4580,3558895,100.0,1509508,353649,90732
0100000US,,United States,8134103,Scouting and related youth development organizations,A,All establishments,804,4 largest firms,2002,50,224832,6.3,120186,29771,5762
0100000US,,United States,8134103,Scouting and related youth development organizations,A,All establishments,808,8 largest firms,2002,86,328189,9.2,152228,37514,7584
0100000US,,United States,8134103,Scouting and related youth development organizations,A,All establishments,820,20 largest firms,2002,154,483639,13.6,214787,51999,11429
0100000US,,United States,8134103,Scouting and related youth development organizations,A,All establishments,850,50 largest firms,2002,322,734167,20.6,321222,76745,18143
0100000US,,United States,8134103,Scouting and related youth development organizations,N,Establishments exempt from federal income tax,001,All firms,2002,4580,3558895,100.0,1509508,353649,90732
0100000US,,United States,8134103,Scouting and related youth development organizations,N,Establishments exempt from federal income tax,804,4 largest firms,2002,50,224832,6.3,120186,29771,5762
0100000US,,United States,8134103,Scouting and related youth development organizations,N,Establishments exempt from federal income tax,808,8 largest firms,2002,86,328189,9.2,152228,37514,7584
0100000US,,United States,8134103,Scouting and related youth development organizations,N,Establishments exempt from federal income tax,820,20 largest firms,2002,154,483639,13.6,214787,51999,11429
0100000US,,United States,8134103,Scouting and related youth development organizations,N,Establishments exempt from federal income tax,850,50 largest firms,2002,322,734167,20.6,321222,76745,18143
0100000US,,United States,8134104,Civic and social organizations ,A,All establishments,001,All firms,2002,27078,11120513,100.0,2917664,701344,229772
0100000US,,United States,8134104,Civic and social organizations ,A,All establishments,804,4 largest firms,2002,85,347244,3.1,73871,19056,2784
0100000US,,United States,8134104,Civic and social organizations ,A,All establishments,808,8 largest firms,2002,116,595805,5.4,146356,36114,5668
0100000US,,United States,8134104,Civic and social organizations ,A,All establishments,820,20 largest firms,2002,203,1092726,9.8,309269,78061,16858
0100000US,,United States,8134104,Civic and social organizations ,A,All establishments,850,50 largest firms,2002,302,1588110,14.3,494279,122190,29754
0100000US,,United States,8134104,Civic and social organizations ,N,Establishments exempt from federal income tax,001,All firms,2002,27078,11120513,100.0,2917664,701344,229772
